Version:,1,,Date:,9/3/2015
Measure,Time,MSPerQuarter,MSPerMeasure,Frames
1073,1.5,480,720,802320
1074,1.5,480,720,803040
1075,1.5,480,720,803760
1076,1.5,480,720,804480
1077,1.5,480,720,805200
1078,1.5,480,720,805920
1079,1.5,480,720,806640
1080,1.5,480,720,807360
1081,1.5,480,720,808080
1082,1.5,480,720,808800
1083,1.5,480,720,809520
1084,1.5,480,720,810240
1085,1.5,480,720,810960
1086,1.5,480,720,811680
1087,1.5,480,720,812400
1088,1.5,480,720,813120
1089,1.5,480,720,813840
1090,1.5,480,720,814560
1091,1.5,480,720,815280
1092,1.5,480,720,816000
1093,1.5,480,720,816720
1094,1.5,480,720,817440
1095,1.5,480,720,818160
1096,1.5,480,720,818880
1097,1.5,480,720,819600
1098,1.5,480,720,820320
1099,1.5,480,720,821040
1100,1.5,480,720,821760
1101,1.5,480,720,822480
1102,1.5,480,720,823200
1103,1.5,480,720,823920
1104,1.5,480,720,824640
1105,1.5,480,720,825360
1106,1.5,480,720,826080
1107,1.5,480,720,826800
1108,1.5,480,720,827520
1109,1.5,480,720,828240
1110,1.5,480,720,828960
1111,1.5,480,720,829680
1112,1.5,480,720,830400
1113,1.5,480,720,831120
1114,1.5,480,720,831840
1115,1.5,480,720,832560
1116,1.5,480,720,833280
1117,1.5,480,720,834000
1118,1.5,480,720,834720
1119,1.5,480,720,835440
1120,1.5,480,720,836160
1121,1.5,480,720,836880
1122,1.5,480,720,837600
1123,1.5,480,720,838320
1124,1.5,480,720,839040
1125,1.5,480,720,839760
1126,1.5,480,720,840480
1127,1.5,480,720,841200
1128,1.5,480,720,841920
1129,1.5,480,720,842640
1130,1.5,480,720,843360
1131,1.5,480,720,844080
1132,1.5,480,720,844800
1133,1.5,480,720,845520
1134,1.5,480,720,846240
1135,1.5,480,720,846960
1136,1.5,480,720,847680
1137,1.5,480,720,848400
1138,1.5,480,720,849120
1139,1.5,480,720,849840
1140,1.5,480,720,850560
1141,1.5,480,720,851280
1142,1.5,480,720,852000
1143,1.5,480,720,852720
1144,1.5,480,720,853440
1145,1.5,480,720,854160
1146,1.5,480,720,854880
1147,1.5,480,720,855600
1148,1.5,480,720,856320
1149,1.5,480,720,857040
1150,1.5,480,720,857760
1151,1.5,480,720,858480
1152,1.5,480,720,859200
1153,1.5,480,720,859920
1154,1.5,480,720,860640
1155,1.5,480,720,861360
1156,1.5,480,720,862080
1157,1.5,480,720,862800
1158,1.5,480,720,863520
1159,1.5,480,720,864240
1160,1.5,480,720,864960
1161,1.5,480,720,865680
1162,1.5,480,720,866400
1163,1.5,480,720,867120
1164,1.5,480,720,867840
1165,1.5,480,720,868560
1166,1.5,480,720,869280
1167,1.5,480,720,870000
1168,1.5,480,720,870720
1169,1.5,480,720,871440
1170,1.5,480,720,872160
1171,1.5,480,720,872880
1172,1.5,480,720,873600
1173,1.5,480,720,874320
1174,1.5,480,720,875040
1175,1.5,480,720,875760
1176,1.5,480,720,876480
1177,1.5,480,720,877200
1178,1.5,480,720,877920
1179,1.5,480,720,878640
1180,1.5,480,720,879360
1181,1.5,480,720,880080
1182,1.5,480,720,880800
1183,1.5,480,720,881520
1184,1.5,480,720,882240
1185,1.5,480,720,882960
1186,1.5,480,720,883680
1187,1.5,480,720,884400
1188,1.5,480,720,885120
1189,1.5,480,720,885840
1190,1.5,480,720,886560
1191,1.5,480,720,887280
1192,1.5,480,720,888000
1193,1.5,480,720,888720
1194,1.5,480,720,889440
1195,1.5,480,720,890160
1196,1.5,480,720,890880
1197,1.5,480,720,891600
1198,1.5,480,720,892320
1199,1.5,480,720,893040
1200,1.5,480,720,893760
1201,1.5,480,720,894480
1202,1.5,480,720,895200
1203,1.5,480,720,895920
1204,1.5,480,720,896640
1205,1.5,480,720,897360
1206,1.5,480,720,898080
1207,1.5,480,720,898800
1208,1.5,480,720,899520
1209,1.5,480,720,900240
1210,1.5,480,720,900960
1211,1.5,480,720,901680
1212,1.5,480,720,902400
1213,1.5,480,720,903120
1214,1.5,480,720,903840
1215,1.5,480,720,904560
1216,1.5,480,720,905280
1217,1.5,480,720,906000
1218,1.5,480,720,906720
1219,1.5,480,720,907440
1220,1.5,480,720,908160
1221,1.5,480,720,908880
1222,1.5,480,720,909600
1223,1.5,480,720,910320
1224,1.5,480,720,911040
1225,1.5,480,720,911760
1226,1.5,480,720,912480
1227,1.5,480,720,913200
1228,1.5,480,720,913920
1229,1.5,480,720,914640
1230,1.5,480,720,915360
1231,1.5,480,720,916080
1232,1.5,480,720,916800
1233,1.5,480,720,917520
1234,1.5,480,720,918240
1235,1.5,480,720,918960
1236,1.5,480,720,919680
1237,1.5,480,720,920400
1238,1.5,480,720,921120
1239,1.5,480,720,921840
1240,1.5,480,720,922560
1241,1.5,480,720,923280
1242,1.5,480,720,924000
1243,1.5,480,720,924720
1244,1.5,480,720,925440
1245,1.5,480,720,926160
1246,1.5,480,720,926880
1247,1.5,480,720,927600
1248,1.5,480,720,928320
1249,1.5,480,720,929040
1250,1.5,480,720,929760
1251,1.5,480,720,930480
1252,1.5,480,720,931200
1253,1.5,480,720,931920
1254,1.5,480,720,932640
1255,1.5,480,720,933360
1256,1.5,480,720,934080
1257,1.5,480,720,934800
1258,1.5,480,720,935520
1259,1.5,480,720,936240
1260,1.5,480,720,936960
1261,1.5,480,720,937680
1262,1.5,480,720,938400
1263,1.5,480,720,939120
1264,1.5,480,720,939840
1265,1.5,480,720,940560
1266,1.5,480,720,941280
1267,1.5,480,720,942000
1268,1.5,480,720,942720
1269,1.5,480,720,943440
1270,1.5,480,720,944160
1271,1.5,480,720,944880
1272,1.5,480,720,945600
1273,1.5,480,720,946320
1274,1.5,480,720,947040
1275,1.5,480,720,947760
1276,1.5,480,720,948480
1277,1.5,480,720,949200
1278,1.5,480,720,949920
1279,1.5,480,720,950640
1280,1.5,480,720,951360
1281,1.5,480,720,952080
1282,1.5,480,720,952800
1283,1.5,480,720,953520
1284,1.5,480,720,954240
1285,1.5,480,720,954960
1286,1.5,480,720,955680
1287,1.5,480,720,956400
1288,1.5,480,720,957120
1289,1.5,480,720,957840
1290,1.5,480,720,958560
1291,1.5,480,720,959280
1292,1.5,480,720,960000
1293,1.5,480,720,960720
1294,1.5,480,720,961440
1295,1.5,480,720,962160
1296,1.5,480,720,962880
1297,1.5,480,720,963600
1298,1.5,480,720,964320
1299,1.5,480,720,965040
1300,1.5,480,720,965760
1301,1.5,480,720,966480
1302,1.5,480,720,967200
1303,1.5,480,720,967920
1304,1.5,480,720,968640
1305,1.5,480,720,969360
1306,1.5,480,720,970080
1307,1.5,480,720,970800
1308,1.5,480,720,971520
1309,1.5,480,720,972240
1310,1.5,480,720,972960
1311,1.5,480,720,973680
1312,1.5,480,720,974400
1313,1.5,480,720,975120
1314,1.5,480,720,975840
1315,1.5,480,720,976560
1316,1.5,480,720,977280
1317,1.5,480,720,978000
1318,1.5,480,720,978720
1319,1.5,480,720,979440
1320,1.5,480,720,980160
1321,1.5,480,720,980880
1322,1.5,480,720,981600
1323,1.5,480,720,982320
1324,1.5,480,720,983040
1325,1.5,480,720,983760
1326,1.5,480,720,984480
1327,1.5,480,720,985200
1328,1.5,480,720,985920
1329,1.5,480,720,986640
1330,1.5,480,720,987360
1331,1.5,480,720,988080
1332,1.5,480,720,988800
1333,1.5,480,720,989520
1334,1.5,480,720,990240
1335,2,480,960,991200
1336,2,480,960,992160
1337,2,480,960,993120
1338,2,480,960,994080
1339,2,480,960,995040
1340,2,480,960,996000
1341,2,480,960,996960
1342,2,480,960,997920
1343,2,480,960,998880
1344,2,480,960,999840
1345,2,480,960,1000800
1346,2,480,960,1001760
1347,2,480,960,1002720
1348,2,480,960,1003680
1349,2,480,960,1004640
1350,2,480,960,1005600
1351,2,480,960,1006560
1352,2,480,960,1007520
